Hive #202: [104, 0] [384, 0] [279, 0] [68, 0] [383, 0] [332, 0] [202, 0] [396, 0]
Hive #202: [104, 0] [384, 0] [279, 0] [68, 0] [383, 0] [332, 0] [202, 0] [396, 0]
Hive #203: [214, 0] [332, 0]
Hive #203: [214, 0] [332, 0]
Hive #204: [104, 0] [158, 0] [290, 0] [130, 0] [168, 0] [248, 0] [109, 0] [350, 0] [356, 0]
Hive #204: [104, 0] [158, 0] [290, 0] [130, 0] [168, 0] [248, 0] [109, 0] [350, 0] [356, 0]
Hive #204: [104, 0] [158, 0] [290, 0] [130, 0] [168, 0] [248, 0] [109, 0] [350, 0] [356, 0]
Hive #204: [104, 0] [158, 0] [290, 0] [130, 0] [168, 0] [248, 0] [109, 0] [350, 0] [356, 0]
Hive #204: [104, 0] [158, 0] [290, 0] [130, 0] [168, 0] [248, 0] [109, 0] [350, 0] [356, 0]
Hive #204: [104, 0] [158, 0] [290, 0] [130, 0] [168, 0] [248, 0] [109, 0] [350, 0] [356, 0]
Hive #204: [104, 0] [158, 0] [290, 0] [130, 0] [168, 0] [248, 0] [109, 0] [350, 0] [356, 0]
Hive #204: [104, 0] [158, 0] [290, 0] [130, 0] [168, 0] [248, 0] [109, 0] [350, 0] [356, 0]
Hive #204: [104, 0] [158, 0] [290, 0] [130, 0] [168, 0] [248, 0] [109, 0] [350, 0] [356, 0]
Hive #205: [189, 0] [264, 0] [238, 0] [388, 0] [355, 0] [145, 0] [398, 0]
Hive #205: [189, 0] [264, 0] [238, 0] [388, 0] [355, 0] [145, 0] [398, 0]
Hive #205: [189, 0] [264, 0] [238, 0] [388, 0] [355, 0] [145, 0] [398, 0]
Hive #205: [189, 0] [264, 0] [238, 0] [388, 0] [355, 0] [145, 0] [398, 0]
Hive #205: [189, 0] [264, 0] [238, 0] [388, 0] [355, 0] [145, 0] [398, 0]
Hive #205: [189, 0] [264, 0] [238, 0] [388, 0] [355, 0] [145, 0] [398, 0]
Hive #205: [189, 0] [264, 0] [238, 0] [388, 0] [355, 0] [145, 0] [398, 0]
Hive #206: [287, 0] [155, 0] [40, 0]
Hive #206: [287, 0] [155, 0] [40, 0]
Hive #206: [287, 0] [155, 0] [40, 0]
Hive #207: [378, 0] [342, 0] [205, 0] [270, 0] [100, 0] [293, 0] [10, 0]
Hive #207: [378, 0] [342, 0] [205, 0] [270, 0] [100, 0] [293, 0] [10, 0]
Hive #207: [378, 0] [342, 0] [205, 0] [270, 0] [100, 0] [293, 0] [10, 0]
Hive #207: [378, 0] [342, 0] [205, 0] [270, 0] [100, 0] [293, 0] [10, 0]
Hive #207: [378, 0] [342, 0] [205, 0] [270, 0] [100, 0] [293, 0] [10, 0]
Hive #207: [378, 0] [342, 0] [205, 0] [270, 0] [100, 0] [293, 0] [10, 0]
Hive #207: [378, 0] [342, 0] [205, 0] [270, 0] [100, 0] [293, 0] [10, 0]
Hive #208: [257, 0] [244, 0] [60, 0] [247, 0] [142, 0]
Hive #208: [257, 0] [244, 0] [60, 0] [247, 0] [142, 0]
Hive #208: [257, 0] [244, 0] [60, 0] [247, 0] [142, 0]
Hive #208: [257, 0] [244, 0] [60, 0] [247, 0] [142, 0]
Hive #208: [257, 0] [244, 0] [60, 0] [247, 0] [142, 0]
Hive #209: [35, 0] [27, 0] [132, 0]
Hive #209: [35, 0] [27, 0] [132, 0]
Hive #209: [35, 0] [27, 0] [132, 0]
Hive #210: [107, 0] [300, 0] [120, 0] [398, 0] [63, 0] [388, 0]
Hive #210: [107, 0] [300, 0] [120, 0] [398, 0] [63, 0] [388, 0]
Hive #210: [107, 0] [300, 0] [120, 0] [398, 0] [63, 0] [388, 0]
Hive #210: [107, 0] [300, 0] [120, 0] [398, 0] [63, 0] [388, 0]
Hive #210: [107, 0] [300, 0] [120, 0] [398, 0] [63, 0] [388, 0]
Hive #210: [107, 0] [300, 0] [120, 0] [398, 0] [63, 0] [388, 0]
Hive #211: [378, 0] [66, 0] [50, 0] [142, 0]
Hive #211: [378, 0] [66, 0] [50, 0] [142, 0]
Hive #211: [378, 0] [66, 0] [50, 0] [142, 0]
Hive #211: [378, 0] [66, 0] [50, 0] [142, 0]
Hive #212: [181, 0] [50, 0] [201, 0]
Hive #212: [181, 0] [50, 0] [201, 0]
Hive #212: [181, 0] [50, 0] [201, 0]
Hive #213: [72, 0] [398, 0] [32, 0] [131, 0] [191, 0]
Hive #213: [72, 0] [398, 0] [32, 0] [131, 0] [191, 0]
Hive #213: [72, 0] [398, 0] [32, 0] [131, 0] [191, 0]
Hive #213: [72, 0] [398, 0] [32, 0] [131, 0] [191, 0]
Hive #213: [72, 0] [398, 0] [32, 0] [131, 0] [191, 0]
Hive #214: [106, 0] [163, 0] [392, 0] [26, 0] [138, 0] [46, 0] [157, 0] [113, 0] [372, 0] [221, 0] [135, 0] [228, 0]
Hive #214: [106, 0] [163, 0] [392, 0] [26, 0] [138, 0] [46, 0] [157, 0] [113, 0] [372, 0] [221, 0] [135, 0] [228, 0]
Hive #214: [106, 0] [163, 0] [392, 0] [26, 0] [138, 0] [46, 0] [157, 0] [113, 0] [372, 0] [221, 0] [135, 0] [228, 0]
Hive #214: [106, 0] [163, 0] [392, 0] [26, 0] [138, 0] [46, 0] [157, 0] [113, 0] [372, 0] [221, 0] [135, 0] [228, 0]
Hive #214: [106, 0] [163, 0] [392, 0] [26, 0] [138, 0] [46, 0] [157, 0] [113, 0] [372, 0] [221, 0] [135, 0] [228, 0]
Hive #214: [106, 0] [163, 0] [392, 0] [26, 0] [138, 0] [46, 0] [157, 0] [113, 0] [372, 0] [221, 0] [135, 0] [228, 0]
Hive #214: [106, 0] [163, 0] [392, 0] [26, 0] [138, 0] [46, 0] [157, 0] [113, 0] [372, 0] [221, 0] [135, 0] [228, 0]
Hive #214: [106, 0] [163, 0] [392, 0] [26, 0] [138, 0] [46, 0] [157, 0] [113, 0] [372, 0] [221, 0] [135, 0] [228, 0]
Hive #214: [106, 0] [163, 0] [392, 0] [26, 0] [138, 0] [46, 0] [157, 0] [113, 0] [372, 0] [221, 0] [135, 0] [228, 0]
Hive #214: [106, 0] [163, 0] [392, 0] [26, 0] [138, 0] [46, 0] [157, 0] [113, 0] [372, 0] [221, 0] [135, 0] [228, 0]
Hive #214: [106, 0] [163, 0] [392, 0] [26, 0] [138, 0] [46, 0] [157, 0] [113, 0] [372, 0] [221, 0] [135, 0] [228, 0]
Hive #214: [106, 0] [163, 0] [392, 0] [26, 0] [138, 0] [46, 0] [157, 0] [113, 0] [372, 0] [221, 0] [135, 0] [228, 0]
Hive #215: [137, 0] [107, 0] [211, 0] [63, 0] [58, 0] [18, 0] [194, 0] [367, 0] [66, 0] [8, 0] [225, 0]
Hive #215: [137, 0] [107, 0] [211, 0] [63, 0] [58, 0] [18, 0] [194, 0] [367, 0] [66, 0] [8, 0] [225, 0]
Hive #215: [137, 0] [107, 0] [211, 0] [63, 0] [58, 0] [18, 0] [194, 0] [367, 0] [66, 0] [8, 0] [225, 0]
Hive #215: [137, 0] [107, 0] [211, 0] [63, 0] [58, 0] [18, 0] [194, 0] [367, 0] [66, 0] [8, 0] [225, 0]
Hive #215: [137, 0] [107, 0] [211, 0] [63, 0] [58, 0] [18, 0] [194, 0] [367, 0] [66, 0] [8, 0] [225, 0]
Hive #215: [137, 0] [107, 0] [211, 0] [63, 0] [58, 0] [18, 0] [194, 0] [367, 0] [66, 0] [8, 0] [225, 0]
Hive #215: [137, 0] [107, 0] [211, 0] [63, 0] [58, 0] [18, 0] [194, 0] [367, 0] [66, 0] [8, 0] [225, 0]
Hive #215: [137, 0] [107, 0] [211, 0] [63, 0] [58, 0] [18, 0] [194, 0] [367, 0] [66, 0] [8, 0] [225, 0]
Hive #215: [137, 0] [107, 0] [211, 0] [63, 0] [58, 0] [18, 0] [194, 0] [367, 0] [66, 0] [8, 0] [225, 0]
Hive #215: [137, 0] [107, 0] [211, 0] [63, 0] [58, 0] [18, 0] [194, 0] [367, 0] [66, 0] [8, 0] [225, 0]
Hive #215: [137, 0] [107, 0] [211, 0] [63, 0] [58, 0] [18, 0] [194, 0] [367, 0] [66, 0] [8, 0] [225, 0]
Hive #216: [376, 0] [100, 0] [211, 0] [159, 0] [302, 0] [83, 0] [372, 0] [243, 0]
Hive #216: [376, 0] [100, 0] [211, 0] [159, 0] [302, 0] [83, 0] [372, 0] [243, 0]
Hive #216: [376, 0] [100, 0] [211, 0] [159, 0] [302, 0] [83, 0] [372, 0] [243, 0]
Hive #216: [376, 0] [100, 0] [211, 0] [159, 0] [302, 0] [83, 0] [372, 0] [243, 0]
Hive #216: [376, 0] [100, 0] [211, 0] [159, 0] [302, 0] [83, 0] [372, 0] [243, 0]
Hive #216: [376, 0] [100, 0] [211, 0] [159, 0] [302, 0] [83, 0] [372, 0] [243, 0]
Hive #216: [376, 0] [100, 0] [211, 0] [159, 0] [302, 0] [83, 0] [372, 0] [243, 0]
Hive #216: [376, 0] [100, 0] [211, 0] [159, 0] [302, 0] [83, 0] [372, 0] [243, 0]
Hive #217: [288, 0] [375, 0] [254, 0] [371, 0] [32, 0] [298, 0] [121, 0] [179, 0] [71, 0] [116, 0] [282, 0]
Hive #217: [288, 0] [375, 0] [254, 0] [371, 0] [32, 0] [298, 0] [121, 0] [179, 0] [71, 0] [116, 0] [282, 0]
Hive #217: [288, 0] [375, 0] [254, 0] [371, 0] [32, 0] [298, 0] [121, 0] [179, 0] [71, 0] [116, 0] [282, 0]
Hive #217: [288, 0] [375, 0] [254, 0] [371, 0] [32, 0] [298, 0] [121, 0] [179, 0] [71, 0] [116, 0] [282, 0]
Hive #217: [288, 0] [375, 0] [254, 0] [371, 0] [32, 0] [298, 0] [121, 0] [179, 0] [71, 0] [116, 0] [282, 0]
Hive #217: [288, 0] [375, 0] [254, 0] [371, 0] [32, 0] [298, 0] [121, 0] [179, 0] [71, 0] [116, 0] [282, 0]
Hive #217: [288, 0] [375, 0] [254, 0] [371, 0] [32, 0] [298, 0] [121, 0] [179, 0] [71, 0] [116, 0] [282, 0]
Hive #217: [288, 0] [375, 0] [254, 0] [371, 0] [32, 0] [298, 0] [121, 0] [179, 0] [71, 0] [116, 0] [282, 0]
Hive #217: [288, 0] [375, 0] [254, 0] [371, 0] [32, 0] [298, 0] [121, 0] [179, 0] [71, 0] [116, 0] [282, 0]
Hive #217: [288, 0] [375, 0] [254, 0] [371, 0] [32, 0] [298, 0] [121, 0] [179, 0] [71, 0] [116, 0] [282, 0]
Hive #217: [288, 0] [375, 0] [254, 0] [371, 0] [32, 0] [298, 0] [121, 0] [179, 0] [71, 0] [116, 0] [282, 0]
Hive #218: [278, 0] [282, 0]
Hive #218: [278, 0] [282, 0]
Hive #219: [163, 0] [160, 0] [158, 0] [327, 0] [64, 0] [41, 0] [57, 0] [168, 0] [162, 0] [62, 0] [231, 0] [14, 0] [345, 0]
Hive #219: [163, 0] [160, 0] [158, 0] [327, 0] [64, 0] [41, 0] [57, 0] [168, 0] [162, 0] [62, 0] [231, 0] [14, 0] [345, 0]
Hive #219: [163, 0] [160, 0] [158, 0] [327, 0] [64, 0] [41, 0] [57, 0] [168, 0] [162, 0] [62, 0] [231, 0] [14, 0] [345, 0]
Hive #219: [163, 0] [160, 0] [158, 0] [327, 0] [64, 0] [41, 0] [57, 0] [168, 0] [162, 0] [62, 0] [231, 0] [14, 0] [345, 0]
Hive #219: [163, 0] [160, 0] [158, 0] [327, 0] [64, 0] [41, 0] [57, 0] [168, 0] [162, 0] [62, 0] [231, 0] [14, 0] [345, 0]
Hive #219: [163, 0] [160, 0] [158, 0] [327, 0] [64, 0] [41, 0] [57, 0] [168, 0] [162, 0] [62, 0] [231, 0] [14, 0] [345, 0]
Hive #219: [163, 0] [160, 0] [158, 0] [327, 0] [64, 0] [41, 0] [57, 0] [168, 0] [162, 0] [62, 0] [231, 0] [14, 0] [345, 0]
Hive #219: [163, 0] [160, 0] [158, 0] [327, 0] [64, 0] [41, 0] [57, 0] [168, 0] [162, 0] [62, 0] [231, 0] [14, 0] [345, 0]
Hive #219: [163, 0] [160, 0] [158, 0] [327, 0] [64, 0] [41, 0] [57, 0] [168, 0] [162, 0] [62, 0] [231, 0] [14, 0] [345, 0]
Hive #219: [163, 0] [160, 0] [158, 0] [327, 0] [64, 0] [41, 0] [57, 0] [168, 0] [162, 0] [62, 0] [231, 0] [14, 0] [345, 0]
Hive #219: [163, 0] [160, 0] [158, 0] [327, 0] [64, 0] [41, 0] [57, 0] [168, 0] [162, 0] [62, 0] [231, 0] [14, 0] [345, 0]
Hive #219: [163, 0] [160, 0] [158, 0] [327, 0] [64, 0] [41, 0] [57, 0] [168, 0] [162, 0] [62, 0] [231, 0] [14, 0] [345, 0]
Hive #219: [163, 0] [160, 0] [158, 0] [327, 0] [64, 0] [41, 0] [57, 0] [168, 0] [162, 0] [62, 0] [231, 0] [14, 0] [345, 0]
Hive #220: [47, 0] [115, 0] [216, 0] [304, 0] [126, 0] [136, 0]
Hive #220: [47, 0] [115, 0] [216, 0] [304, 0] [126, 0] [136, 0]
Hive #220: [47, 0] [115, 0] [216, 0] [304, 0] [126, 0] [136, 0]
Hive #220: [47, 0] [115, 0] [216, 0] [304, 0] [126, 0] [136, 0]
Hive #220: [47, 0] [115, 0] [216, 0] [304, 0] [126, 0] [136, 0]
Hive #220: [47, 0] [115, 0] [216, 0] [304, 0] [126, 0] [136, 0]
Hive #221: [253, 0] [397, 0] [355, 0] [121, 0] [129, 0] [373, 0] [145, 0] [330, 0] [220, 0] [221, 0] [238, 0] [146, 0] [364, 0] [184, 0] [10, 0] [28, 0] [241, 0]
Hive #221: [253, 0] [397, 0] [355, 0] [121, 0] [129, 0] [373, 0] [145, 0] [330, 0] [220, 0] [221, 0] [238, 0] [146, 0] [364, 0] [184, 0] [10, 0] [28, 0] [241, 0]
Hive #221: [253, 0] [397, 0] [355, 0] [121, 0] [129, 0] [373, 0] [145, 0] [330, 0] [220, 0] [221, 0] [238, 0] [146, 0] [364, 0] [184, 0] [10, 0] [28, 0] [241, 0]
Hive #221: [253, 0] [397, 0] [355, 0] [121, 0] [129, 0] [373, 0] [145, 0] [330, 0] [220, 0] [221, 0] [238, 0] [146, 0] [364, 0] [184, 0] [10, 0] [28, 0] [241, 0]
Hive #221: [253, 0] [397, 0] [355, 0] [121, 0] [129, 0] [373, 0] [145, 0] [330, 0] [220, 0] [221, 0] [238, 0] [146, 0] [364, 0] [184, 0] [10, 0] [28, 0] [241, 0]
Hive #221: [253, 0] [397, 0] [355, 0] [121, 0] [129, 0] [373, 0] [145, 0] [330, 0] [220, 0] [221, 0] [238, 0] [146, 0] [364, 0] [184, 0] [10, 0] [28, 0] [241, 0]
Hive #221: [253, 0] [397, 0] [355, 0] [121, 0] [129, 0] [373, 0] [145, 0] [330, 0] [220, 0] [221, 0] [238, 0] [146, 0] [364, 0] [184, 0] [10, 0] [28, 0] [241, 0]
Hive #221: [253, 0] [397, 0] [355, 0] [121, 0] [129, 0] [373, 0] [145, 0] [330, 0] [220, 0] [221, 0] [238, 0] [146, 0] [364, 0] [184, 0] [10, 0] [28, 0] [241, 0]
Hive #221: [253, 0] [397, 0] [355, 0] [121, 0] [129, 0] [373, 0] [145, 0] [330, 0] [220, 0] [221, 0] [238, 0] [146, 0] [364, 0] [184, 0] [10, 0] [28, 0] [241, 0]
Hive #221: [253, 0] [397, 0] [355, 0] [121, 0] [129, 0] [373, 0] [145, 0] [330, 0] [220, 0] [221, 0] [238, 0] [146, 0] [364, 0] [184, 0] [10, 0] [28, 0] [241, 0]
Hive #221: [253, 0] [397, 0] [355, 0] [121, 0] [129, 0] [373, 0] [145, 0] [330, 0] [220, 0] [221, 0] [238, 0] [146, 0] [364, 0] [184, 0] [10, 0] [28, 0] [241, 0]
Hive #221: [253, 0] [397, 0] [355, 0] [121, 0] [129, 0] [373, 0] [145, 0] [330, 0] [220, 0] [221, 0] [238, 0] [146, 0] [364, 0] [184, 0] [10, 0] [28, 0] [241, 0]
Hive #221: [253, 0] [397, 0] [355, 0] [121, 0] [129, 0] [373, 0] [145, 0] [330, 0] [220, 0] [221, 0] [238, 0] [146, 0] [364, 0] [184, 0] [10, 0] [28, 0] [241, 0]
Hive #221: [253, 0] [397, 0] [355, 0] [121, 0] [129, 0] [373, 0] [145, 0] [330, 0] [220, 0] [221, 0] [238, 0] [146, 0] [364, 0] [184, 0] [10, 0] [28, 0] [241, 0]
Hive #221: [253, 0] [397, 0] [355, 0] [121, 0] [129, 0] [373, 0] [145, 0] [330, 0] [220, 0] [221, 0] [238, 0] [146, 0] [364, 0] [184, 0] [10, 0] [28, 0] [241, 0]
Hive #221: [253, 0] [397, 0] [355, 0] [121, 0] [129, 0] [373, 0] [145, 0] [330, 0] [220, 0] [221, 0] [238, 0] [146, 0] [364, 0] [184, 0] [10, 0] [28, 0] [241, 0]
Hive #221: [253, 0] [397, 0] [355, 0] [121, 0] [129, 0] [373, 0] [145, 0] [330, 0] [220, 0] [221, 0] [238, 0] [146, 0] [364, 0] [184, 0] [10, 0] [28, 0] [241, 0]
Hive #222: [377, 0] [163, 0] [221, 0] [251, 0] [133, 0] [175, 0] [255, 0] [35, 0] [117, 0] [384, 0]
Hive #222: [377, 0] [163, 0] [221, 0] [251, 0] [133, 0] [175, 0] [255, 0] [35, 0] [117, 0] [384, 0]
Hive #222: [377, 0] [163, 0] [221, 0] [251, 0] [133, 0] [175, 0] [255, 0] [35, 0] [117, 0] [384, 0]
Hive #222: [377, 0] [163, 0] [221, 0] [251, 0] [133, 0] [175, 0] [255, 0] [35, 0] [117, 0] [384, 0]
Hive #222: [377, 0] [163, 0] [221, 0] [251, 0] [133, 0] [175, 0] [255, 0] [35, 0] [117, 0] [384, 0]
Hive #222: [377, 0] [163, 0] [221, 0] [251, 0] [133, 0] [175, 0] [255, 0] [35, 0] [117, 0] [384, 0]
Hive #222: [377, 0] [163, 0] [221, 0] [251, 0] [133, 0] [175, 0] [255, 0] [35, 0] [117, 0] [384, 0]
Hive #222: [377, 0] [163, 0] [221, 0] [251, 0] [133, 0] [175, 0] [255, 0] [35, 0] [117, 0] [384, 0]
Hive #222: [377, 0] [163, 0] [221, 0] [251, 0] [133, 0] [175, 0] [255, 0] [35, 0] [117, 0] [384, 0]
Hive #222: [377, 0] [163, 0] [221, 0] [251, 0] [133, 0] [175, 0] [255, 0] [35, 0] [117, 0] [384, 0]
Hive #223: [289, 0] [75, 0] [265, 0] [184, 0]
Hive #223: [289, 0] [75, 0] [265, 0] [184, 0]
Hive #223: [289, 0] [75, 0] [265, 0] [184, 0]
Hive #223: [289, 0] [75, 0] [265, 0] [184, 0]
Hive #224: [30, 0] [348, 0] [193, 0] [159, 0] [281, 0]
Hive #224: [30, 0] [348, 0] [193, 0] [159, 0] [281, 0]
Hive #224: [30, 0] [348, 0] [193, 0] [159, 0] [281, 0]
Hive #224: [30, 0] [348, 0] [193, 0] [159, 0] [281, 0]
Hive #224: [30, 0] [348, 0] [193, 0] [159, 0] [281, 0]
Hive #225: [268, 0] [397, 0] [130, 0] [184, 0] [120, 0] [307, 0] [63, 0] [224, 0]
Hive #225: [268, 0] [397, 0] [130, 0] [184, 0] [120, 0] [307, 0] [63, 0] [224, 0]
Hive #225: [268, 0] [397, 0] [130, 0] [184, 0] [120, 0] [307, 0] [63, 0] [224, 0]
Hive #225: [268, 0] [397, 0] [130, 0] [184, 0] [120, 0] [307, 0] [63, 0] [224, 0]
Hive #225: [268, 0] [397, 0] [130, 0] [184, 0] [120, 0] [307, 0] [63, 0] [224, 0]
Hive #225: [268, 0] [397, 0] [130, 0] [184, 0] [120, 0] [307, 0] [63, 0] [224, 0]
Hive #225: [268, 0] [397, 0] [130, 0] [184, 0] [120, 0] [307, 0] [63, 0] [224, 0]
Hive #225: [268, 0] [397, 0] [130, 0] [184, 0] [120, 0] [307, 0] [63, 0] [224, 0]
Hive #226: [163, 0] [289, 0] [62, 0] [211, 0] [395, 0] [192, 0]
Hive #226: [163, 0] [289, 0] [62, 0] [211, 0] [395, 0] [192, 0]
Hive #226: [163, 0] [289, 0] [62, 0] [211, 0] [395, 0] [192, 0]
Hive #226: [163, 0] [289, 0] [62, 0] [211, 0] [395, 0] [192, 0]
Hive #226: [163, 0] [289, 0] [62, 0] [211, 0] [395, 0] [192, 0]
Hive #226: [163, 0] [289, 0] [62, 0] [211, 0] [395, 0] [192, 0]
Hive #227: [111, 0] [304, 0]
Hive #227: [111, 0] [304, 0]
Hive #228: [148, 0] [196, 0] [135, 0] [219, 0] [205, 0] [116, 0] [266, 0] [43, 0] [145, 0] [23, 0] [32, 0] [241, 0] [122, 0]
Hive #228: [148, 0] [196, 0] [135, 0] [219, 0] [205, 0] [116, 0] [266, 0] [43, 0] [145, 0] [23, 0] [32, 0] [241, 0] [122, 0]
Hive #228: [148, 0] [196, 0] [135, 0] [219, 0] [205, 0] [116, 0] [266, 0] [43, 0] [145, 0] [23, 0] [32, 0] [241, 0] [122, 0]
Hive #228: [148, 0] [196, 0] [135, 0] [219, 0] [205, 0] [116, 0] [266, 0] [43, 0] [145, 0] [23, 0] [32, 0] [241, 0] [122, 0]
Hive #228: [148, 0] [196, 0] [135, 0] [219, 0] [205, 0] [116, 0] [266, 0] [43, 0] [145, 0] [23, 0] [32, 0] [241, 0] [122, 0]
Hive #228: [148, 0] [196, 0] [135, 0] [219, 0] [205, 0] [116, 0] [266, 0] [43, 0] [145, 0] [23, 0] [32, 0] [241, 0] [122, 0]
Hive #228: [148, 0] [196, 0] [135, 0] [219, 0] [205, 0] [116, 0] [266, 0] [43, 0] [145, 0] [23, 0] [32, 0] [241, 0] [122, 0]
Hive #228: [148, 0] [196, 0] [135, 0] [219, 0] [205, 0] [116, 0] [266, 0] [43, 0] [145, 0] [23, 0] [32, 0] [241, 0] [122, 0]
Hive #228: [148, 0] [196, 0] [135, 0] [219, 0] [205, 0] [116, 0] [266, 0] [43, 0] [145, 0] [23, 0] [32, 0] [241, 0] [122, 0]
Hive #228: [148, 0] [196, 0] [135, 0] [219, 0] [205, 0] [116, 0] [266, 0] [43, 0] [145, 0] [23, 0] [32, 0] [241, 0] [122, 0]
Hive #228: [148, 0] [196, 0] [135, 0] [219, 0] [205, 0] [116, 0] [266, 0] [43, 0] [145, 0] [23, 0] [32, 0] [241, 0] [122, 0]
Hive #228: [148, 0] [196, 0] [135, 0] [219, 0] [205, 0] [116, 0] [266, 0] [43, 0] [145, 0] [23, 0] [32, 0] [241, 0] [122, 0]
Hive #228: [148, 0] [196, 0] [135, 0] [219, 0] [205, 0] [116, 0] [266, 0] [43, 0] [145, 0] [23, 0] [32, 0] [241, 0] [122, 0]
Hive #229: [184, 0] [281, 0] [255, 0] [137, 0] [57, 0] [3, 0] [81, 0] [55, 0] [56, 0] [253, 0] [259, 0] [75, 0] [312, 0]
Hive #229: [184, 0] [281, 0] [255, 0] [137, 0] [57, 0] [3, 0] [81, 0] [55, 0] [56, 0] [253, 0] [259, 0] [75, 0] [312, 0]
Hive #229: [184, 0] [281, 0] [255, 0] [137, 0] [57, 0] [3, 0] [81, 0] [55, 0] [56, 0] [253, 0] [259, 0] [75, 0] [312, 0]
Hive #229: [184, 0] [281, 0] [255, 0] [137, 0] [57, 0] [3, 0] [81, 0] [55, 0] [56, 0] [253, 0] [259, 0] [75, 0] [312, 0]
Hive #229: [184, 0] [281, 0] [255, 0] [137, 0] [57, 0] [3, 0] [81, 0] [55, 0] [56, 0] [253, 0] [259, 0] [75, 0] [312, 0]
Hive #229: [184, 0] [281, 0] [255, 0] [137, 0] [57, 0] [3, 0] [81, 0] [55, 0] [56, 0] [253, 0] [259, 0] [75, 0] [312, 0]
Hive #229: [184, 0] [281, 0] [255, 0] [137, 0] [57, 0] [3, 0] [81, 0] [55, 0] [56, 0] [253, 0] [259, 0] [75, 0] [312, 0]
Hive #229: [184, 0] [281, 0] [255, 0] [137, 0] [57, 0] [3, 0] [81, 0] [55, 0] [56, 0] [253, 0] [259, 0] [75, 0] [312, 0]
Hive #229: [184, 0] [281, 0] [255, 0] [137, 0] [57, 0] [3, 0] [81, 0] [55, 0] [56, 0] [253, 0] [259, 0] [75, 0] [312, 0]
Hive #229: [184, 0] [281, 0] [255, 0] [137, 0] [57, 0] [3, 0] [81, 0] [55, 0] [56, 0] [253, 0] [259, 0] [75, 0] [312, 0]
Hive #229: [184, 0] [281, 0] [255, 0] [137, 0] [57, 0] [3, 0] [81, 0] [55, 0] [56, 0] [253, 0] [259, 0] [75, 0] [312, 0]
Hive #229: [184, 0] [281, 0] [255, 0] [137, 0] [57, 0] [3, 0] [81, 0] [55, 0] [56, 0] [253, 0] [259, 0] [75, 0] [312, 0]
Hive #229: [184, 0] [281, 0] [255, 0] [137, 0] [57, 0] [3, 0] [81, 0] [55, 0] [56, 0] [253, 0] [259, 0] [75, 0] [312, 0]
Hive #230: [391, 0] [322, 0] [201, 0] [257, 0] [119, 0] [150, 0] [220, 0] [275, 0] [215, 0] [35, 0] [184, 0] [169, 0] [48, 0]
Hive #230: [391, 0] [322, 0] [201, 0] [257, 0] [119, 0] [150, 0] [220, 0] [275, 0] [215, 0] [35, 0] [184, 0] [169, 0] [48, 0]
Hive #230: [391, 0] [322, 0] [201, 0] [257, 0] [119, 0] [150, 0] [220, 0] [275, 0] [215, 0] [35, 0] [184, 0] [169, 0] [48, 0]
Hive #230: [391, 0] [322, 0] [201, 0] [257, 0] [119, 0] [150, 0] [220, 0] [275, 0] [215, 0] [35, 0] [184, 0] [169, 0] [48, 0]
Hive #230: [391, 0] [322, 0] [201, 0] [257, 0] [119, 0] [150, 0] [220, 0] [275, 0] [215, 0] [35, 0] [184, 0] [169, 0] [48, 0]
Hive #230: [391, 0] [322, 0] [201, 0] [257, 0] [119, 0] [150, 0] [220, 0] [275, 0] [215, 0] [35, 0] [184, 0] [169, 0] [48, 0]
Hive #230: [391, 0] [322, 0] [201, 0] [257, 0] [119, 0] [150, 0] [220, 0] [275, 0] [215, 0] [35, 0] [184, 0] [169, 0] [48, 0]
Hive #230: [391, 0] [322, 0] [201, 0] [257, 0] [119, 0] [150, 0] [220, 0] [275, 0] [215, 0] [35, 0] [184, 0] [169, 0] [48, 0]
Hive #230: [391, 0] [322, 0] [201, 0] [257, 0] [119, 0] [150, 0] [220, 0] [275, 0] [215, 0] [35, 0] [184, 0] [169, 0] [48, 0]
Hive #230: [391, 0] [322, 0] [201, 0] [257, 0] [119, 0] [150, 0] [220, 0] [275, 0] [215, 0] [35, 0] [184, 0] [169, 0] [48, 0]
Hive #230: [391, 0] [322, 0] [201, 0] [257, 0] [119, 0] [150, 0] [220, 0] [275, 0] [215, 0] [35, 0] [184, 0] [169, 0] [48, 0]
Hive #230: [391, 0] [322, 0] [201, 0] [257, 0] [119, 0] [150, 0] [220, 0] [275, 0] [215, 0] [35, 0] [184, 0] [169, 0] [48, 0]
Hive #230: [391, 0] [322, 0] [201, 0] [257, 0] [119, 0] [150, 0] [220, 0] [275, 0] [215, 0] [35, 0] [184, 0] [169, 0] [48, 0]
Hive #231: [385, 0] [357, 0] [299, 0] [181, 0] [121, 0] [127, 0] [315, 0] [129, 0] [324, 0] [286, 0] [30, 0] [390, 0] [83, 0] [16, 0]
Hive #231: [385, 0] [357, 0] [299, 0] [181, 0] [121, 0] [127, 0] [315, 0] [129, 0] [324, 0] [286, 0] [30, 0] [390, 0] [83, 0] [16, 0]
Hive #231: [385, 0] [357, 0] [299, 0] [181, 0] [121, 0] [127, 0] [315, 0] [129, 0] [324, 0] [286, 0] [30, 0] [390, 0] [83, 0] [16, 0]
